person_id,mnis_id,given_name,family_name,display_name,seat_type_id,seat_type_name,seat_incumbency_id,seat_incumbency_start_date,seat_incumbency_end_date
https://id.parliament.uk/bBgUVjD3,2725,John,Davidson,Viscount Davidson,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/l1EA4GMD,1970-12-11,1999-11-11
https://id.parliament.uk/mA0w6C2f,987,Bryan,Davies,Lord Davies of Oldham,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/js8sAM9z,1997-10-03,
https://id.parliament.uk/KAJowyqh,2717,Roger,Davies,Lord Darwen,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/Os6FPZiw,1988-12-09,1999-11-11
https://id.parliament.uk/cv2Wq0RT,346,John,Davies,Lord Davies of Stamford,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/owbeb0wN,2010-07-07,
https://id.parliament.uk/R5LuZfs7,2748,David,Davies,Lord Davies of Coity,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/tSGrG6fA,1997-10-01,2019-03-04
https://id.parliament.uk/XV7iBiDU,3090,Gwilym,Davies,Lord Davies of Penrhys,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/MKIdmdic,1974-07-08,1992-04-28
https://id.parliament.uk/BHJ0mvZi,3879,Evan,Davies,Lord Davies of Abersoch,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/Nss5yg8I,2009-02-02,
https://id.parliament.uk/XRIPwBFH,2309,Cedric,Davies,Lord Darwen,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/2EqFpDoF,1950-12-27,1988-12-09
https://id.parliament.uk/Tg7rBBOh,2749,David,Davies,Lord Davies,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/MZK4VJEN,1944-09-01,1999-11-11
https://id.parliament.uk/WTTK2EnD,2973,Patrick,Davison,Lord Broughshane,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/qQv6MmvV,1953-01-19,1995-09-22
https://id.parliament.uk/MieCD066,3319,William,Davison,Lord Broughshane,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/iNfx1kOD,1995-09-22,1999-11-11
https://id.parliament.uk/uR8rtKZq,2705,John,Dawnay,Viscount Downe,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/aLySK9kf,1965-12-08,1999-11-11
https://id.parliament.uk/n0D8Nbmw,2738,Joseph,Dean,Lord Dean of Beswick,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/lT2GN2kl,1983-09-28,1999-02-26
https://id.parliament.uk/uFKQKbtg,2736,Brenda,Dean,Baroness Dean of Thornton-le-Fylde,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/iRYSaYbJ,1993-10-12,2018-03-13
https://id.parliament.uk/yeXOkNtw,2737,Arthur,Dean,The Lord Dean of Harptree,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/ETNYYvMG,1993-10-05,2009-04-01
https://id.parliament.uk/Bcrbj7iT,3808,Geoffrey,Dear,Lord Dear,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/GZtGSyjR,2006-06-15,
https://id.parliament.uk/btQ5AL24,2708,Ronald,Dearing,Lord Dearing,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/Evk7kvUv,1998-02-13,2009-02-19
https://id.parliament.uk/HN2x5UoM,3756,Ruth,Deech,Baroness Deech,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/AmyIYnXI,2005-10-05,
https://id.parliament.uk/F5ZwmcJ5,2750,William,Deedes,Lord Deedes,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/hk2XU7dq,1986-09-23,2007-08-17
https://id.parliament.uk/sNyjqKLH,4262,Paul,Deighton,Lord Deighton,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/e5AXHgqN,2012-11-01,
https://id.parliament.uk/yDkc2Omu,2723,Margaret,Delacourt-Smith,Baroness Delacourt-Smith of Alteryn,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/O0oJ31fK,1974-07-05,2010-06-08
https://id.parliament.uk/44fNkVWT,2998,Bernard,Delfont,Lord Delfont,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/pXeMz0w2,1976-06-29,1994-07-28
https://id.parliament.uk/D5ukuMLc,2862,Evelyn,Denington,Baroness Denington,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/s0n0iRHt,1978-07-10,1998-08-22
https://id.parliament.uk/yWPpoYVO,2047,Richard,Denison,Lord Londesborough,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/5vNnfnht,1968-04-05,1999-11-11
https://id.parliament.uk/nrXavL7x,3159,John,Denison-Pender,Lord Pender,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/0HMDmwHD,1965-03-31,1999-11-11
https://id.parliament.uk/By5NsQdZ,2695,Charles,Denman,Lord Denman,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/UFeWfsGb,1971-03-20,1999-11-11
https://id.parliament.uk/8VRqzmf9,2694,Alfred,Denning,Lord Denning,https://id.parliament.uk/41HxAgWT,Life Peer (judicial),https://id.parliament.uk/JNpWaAfi,1957-04-24,1999-03-05
https://id.parliament.uk/y5pzTK9G,2944,John,Dennis,The Lord Bishop of St Edmundsbury and Ipswich,https://id.parliament.uk/SS57lwSM,Bishops,https://id.parliament.uk/pmkWZsF5,1991-10-31,1996-09-30
https://id.parliament.uk/Ge5ed4Ry,2693,Jean,Denton,Baroness Denton of Wakefield,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/zi9o0sJi,1991-06-11,2001-02-05
https://id.parliament.uk/6oNBO7kZ,2699,Meghnad,Desai,Lord Desai,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/rPs0lauA,1991-06-05,
https://id.parliament.uk/ezytrv4O,2636,Robert,Devereux,Viscount Hereford,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/oyUUdJRf,1952-04-16,1999-11-11
https://id.parliament.uk/uRNRLhqr,3045,Patric,Devlin,Lord Devlin,https://id.parliament.uk/41HxAgWT,Life Peer (judicial),https://id.parliament.uk/IrLw9Mpv,1961-10-11,1992-08-09
https://id.parliament.uk/D0LK9Ml2,3059,Henry,Dewar,Lord Forteviot,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/TKL5URXV,1947-10-24,1993-03-25
https://id.parliament.uk/GWxWCbbI,2662,John,Dewar,Lord Forteviot,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/kA9TDjHa,1993-03-25,1999-11-11
https://id.parliament.uk/k6j2fr30,2685,Navnit,Dholakia,Lord Dholakia,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/m6zNC5fM,1997-10-24,
https://id.parliament.uk/L3ETrhMm,2684,John,Diamond,Lord Diamond,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/si36NEtn,1970-09-25,2004-04-03
https://id.parliament.uk/8ohmgmTc,2706,Richard,Dickinson,Lord Dickinson,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/75HtG8Vw,1943-05-31,1999-11-11
https://id.parliament.uk/W3tWFECs,2689,Edward,Digby,Lord Digby,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/8MSSrk8l,1964-01-29,1999-11-11
https://id.parliament.uk/9bwwvK4h,2603,Thomas,Dixon,Lord Glentoran,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/k5QC8abK,1995-11-13,2018-06-05
https://id.parliament.uk/LwXJ1pTz,1126,Donald,Dixon,Lord Dixon,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/WumvtmO6,1997-06-09,2016-02-09
https://id.parliament.uk/OiRhwWvE,2957,Daniel,Dixon,Lord Glentoran,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/kcSFFq0E,1950-07-20,1995-07-22
https://id.parliament.uk/LFRwW8K4,2713,Robert,Dixon Smith,Lord Dixon-Smith,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/2dwZo8hE,1993-10-11,
https://id.parliament.uk/SaVXYKQi,4192,Michael,Dobbs,Lord Dobbs,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/6iBeE18I,2010-12-18,
https://id.parliament.uk/PI6qHtEx,1957,John,Dodson,Lord Monk Bretton,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/lJb6XQUm,1933-07-29,1999-11-11
https://id.parliament.uk/CSNOKHea,4166,Rita,Donaghy,Baroness Donaghy,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/sRZ6uwF9,2010-06-26,
https://id.parliament.uk/aXEzw9i8,2863,John,Donaldson,Lord Donaldson of Kingsbridge,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/S7VzY9Xa,1967-11-20,1998-03-08
https://id.parliament.uk/Dcr5cHbA,2712,John,Donaldson,Lord Donaldson of Lymington,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/OMBhMTmD,1988-02-15,2005-08-31
https://id.parliament.uk/S6m2NOJV,2709,Bernard,Donoughue,Lord Donoughue,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/NKPSDezl,1985-05-21,
https://id.parliament.uk/5LeUKfW8,4197,Elizabeth,Doocey,Baroness Doocey,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/OWSNU9cE,2010-12-21,
https://id.parliament.uk/oAAigTbz,2700,John,Dormand,Lord Dormand of Easington,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/JLklmADu,1987-10-13,2003-12-18
https://id.parliament.uk/KtksPm7P,2931,Joseph,Dormer,Lord Dormer,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/TyyEoWEk,1975-08-27,1995-12-21
https://id.parliament.uk/WBM2Cb8X,2707,Geoffrey,Dormer,Lord Dormer,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/urJ0SCx1,1995-12-21,1999-11-11
https://id.parliament.uk/TR3VvPDf,1898,John,Douglas,The Earl of Morton,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/3EKASrTU,1976-02-13,1999-11-11
https://id.parliament.uk/k7fivGut,3256,David,Douglas,The Marquess of Queensberry,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/zwUY30bn,1954-04-27,1999-11-11
https://id.parliament.uk/ra41lCg1,2960,George,Douglas-Hamilton,The Earl of Selkirk,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/GbMXDBN8,1940-03-16,1994-11-24
https://id.parliament.uk/K0PoIepf,2657,Douglas,Douglas-Hamilton,The Duke of Hamilton and Brandon,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/WBtluees,1973-03-30,1999-11-11
https://id.parliament.uk/io57LQOv,802,James,Douglas-Hamilton,Lord Selkirk of Douglas,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/ExRJnmVM,1997-09-29,
https://id.parliament.uk/uI2Thuku,2007,David,Douglas-Home,The Earl of Home,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/XkZKmpVs,1996-09-24,
https://id.parliament.uk/uI2Thuku,2007,David,Douglas-Home,The Earl of Home,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/XyHAVkiG,1996-09-24,1999-11-11
https://id.parliament.uk/NO2ugs53,2938,Alexander,Douglas-Home,Lord Home of the Hirsel,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/E77IqdQR,1974-12-19,1995-10-09
https://id.parliament.uk/le63cl84,2726,Rachel,Douglas-Home,Baroness Dacre,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/mIbpY2T9,1965-10-17,1999-11-11
https://id.parliament.uk/3Q3HoxOw,3158,Malcolm,Douglas-Pennant,Lord Penrhyn,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/06XWp3n3,1967-02-03,1999-11-11
https://id.parliament.uk/nU7W2mMr,1953,Edward,Douglas-Scott-Montagu,Lord Montagu of Beaulieu,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/0EnSDX9d,1999-11-11,2015-08-31
https://id.parliament.uk/nU7W2mMr,1953,Edward,Douglas-Scott-Montagu,Lord Montagu of Beaulieu,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/oRHJCqIl,1947-11-07,1999-11-11
https://id.parliament.uk/SHfY0Zfj,3843,Geoffrey,Dow,The Lord Bishop of Carlisle,https://id.parliament.uk/SS57lwSM,Bishops,https://id.parliament.uk/AjxbZUsK,2007-10-19,2009-04-30
https://id.parliament.uk/jaNqSbsd,2715,Piers,Dowding,Lord Dowding,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/upNhhjPh,1992-11-22,1999-11-11
https://id.parliament.uk/kQp7UWU5,3081,Derek,Dowding,Lord Dowding,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/R8cc6JVo,1970-02-15,1992-11-22
https://id.parliament.uk/fch5zLPI,4155,Jean,Drake,Baroness Drake,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/TaiRymtY,2010-06-20,
https://id.parliament.uk/q2DKvvyq,3669,Paul,Drayson,Lord Drayson,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/gkopoe9y,2004-06-01,
https://id.parliament.uk/Ar6IzQO8,3155,John,Drummond,Earl of Perth,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/pFbVnTyQ,1951-12-15,1999-11-11
https://id.parliament.uk/huaw6GJy,2217,Jean,Drummond of Megginch,Baroness Strange,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/0RzSzzA9,1999-11-11,2005-03-11
https://id.parliament.uk/huaw6GJy,2217,Jean,Drummond of Megginch,Baroness Strange,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/tkI0qXTg,1986-12-10,1999-11-11
https://id.parliament.uk/EX8ZGq1y,805,Alfred,Dubs,Lord Dubs,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/Ffj6SbX2,1994-09-27,
https://id.parliament.uk/JU6hZlea,3380,Charles,Dugdale,Lord Crathorne,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/pcdBWeaW,1977-05-25,1999-11-11
https://id.parliament.uk/JU6hZlea,3380,Charles,Dugdale,Lord Crathorne,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/ibT2Jfnt,1999-11-11,
https://id.parliament.uk/K30TZqyB,1942,Jack,Duke,Lord Merrivale,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/9uUsHuql,1951-06-08,1999-11-11
https://id.parliament.uk/P2tWlrey,4686,Ian,Duncan,Lord Duncan of Springbank,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/e4IhvMvS,2017-07-14,
https://id.parliament.uk/TfbQUbh3,2366,Duncan,Duncan-Sandys,Lord Duncan-Sandys,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/0MfOZaph,1974-05-02,1987-11-26
https://id.parliament.uk/1ILv6EJS,2784,Charles,Duncombe,Lord Feversham,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/rSyapWlk,1963-09-04,1999-11-11
https://id.parliament.uk/DU27dDxl,1945,Robert,Dundas,The Viscount Melville,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/izeob6WZ,1971-03-26,1999-11-11
https://id.parliament.uk/WSJcWUhV,2329,Lawrence,Dundas,The Marquess of Zetland,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/kXxtmnnz,1961-02-06,1989-10-05
https://id.parliament.uk/Cob7DwXN,1757,Lawrence,Dundas,The Marquess of Zetland,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/Kk5xjb85,1989-10-05,1999-11-11
https://id.parliament.uk/vhnoIIBx,4534,Andrew,Dunlop,Lord Dunlop,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/12YJopXS,2015-05-26,
https://id.parliament.uk/RAa8bFo4,2797,Lydia,Dunn,Baroness Dunn,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/lyzVQtyS,1990-08-24,2010-06-30
https://id.parliament.uk/JlfaBhnd,2451,Antony,Durant,Lord Aldenham,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/i5572mV9,1969-05-30,1986-01-25
https://id.parliament.uk/srkTveZf,810,Hugh,Dykes,Lord Dykes,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/2UvfQaSK,2004-06-21,
https://id.parliament.uk/lRwd4t2A,2235,Roger,Eady,Lord Swinfen,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/4exbzTXg,1977-05-13,1999-11-11
https://id.parliament.uk/lRwd4t2A,2235,Roger,Eady,Lord Swinfen,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/wAG4iFTo,1999-11-11,
https://id.parliament.uk/hsCrdXA3,2793,Robert,Eames,Lord Eames,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/5zC83lPD,1995-08-25,
https://id.parliament.uk/LUwDkJ1P,2315,John,Eastaugh,The Lord Bishop of Hereford,https://id.parliament.uk/SS57lwSM,Bishops,https://id.parliament.uk/YoeHFV9O,1978-12-31,1990-02-16
https://id.parliament.uk/bTsAC3Zy,4184,Ellen,Eaton,Baroness Eaton,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/UyjJi6vU,2010-07-21,
https://id.parliament.uk/xkMi57Li,2802,John,Eatwell,Lord Eatwell,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/hO4emBAa,1992-07-14,
https://id.parliament.uk/SbKZn9aC,2447,John,Eccles,Viscount Eccles,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/WDbuvWia,2005-03-24,
https://id.parliament.uk/SbKZn9aC,2447,John,Eccles,Viscount Eccles,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/ZOUbrrlp,1999-03-31,1999-11-11
https://id.parliament.uk/1B6BRDDA,2791,David,Eccles,Viscount Eccles,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/yR4e6BLq,1962-08-01,1999-02-24
https://id.parliament.uk/WIEhA96r,2790,Diana,Eccles,Baroness Eccles of Moulton,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/rmTfQSpn,1990-05-10,
https://id.parliament.uk/vbVfAjdI,813,John,Eden,Lord Eden of Winton,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/uUr7KBzI,1983-10-03,2015-06-11
https://id.parliament.uk/aDv4Y6kY,2616,Oliver,Eden,Lord Henley,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/RZn3vBae,1978-02-28,
https://id.parliament.uk/KHcnIz53,2454,Martin,Eden,Earl Attlee,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/7vMPop28,1967-10-08,1991-07-27
https://id.parliament.uk/Mma0R8nQ,3443,Robert,Eden,Lord Auckland,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/m5cdEUuQ,1997-07-28,1999-11-11
https://id.parliament.uk/aDv4Y6kY,2616,Oliver,Eden,Lord Henley,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/FVfetmYz,1978-02-28,
https://id.parliament.uk/5YMv7H80,2455,Ian,Eden,Lord Auckland,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/wdrzA6At,1957-09-14,1997-07-28
https://id.parliament.uk/mQRShbdz,1903,Robert,Edgcumbe,The Earl of Mount Edgcumbe,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/PObXcQgG,1982-12-09,1999-11-11
https://id.parliament.uk/vVtl5PYw,4213,Robert,Edmiston,Lord Edmiston,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/3zdrnWb8,2011-01-14,2015-07-22
https://id.parliament.uk/JkT2oAsu,2111,John,Edmondson,The Lord Sandford,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/x4m0WGQc,1959-05-16,1999-11-11
https://id.parliament.uk/vnVnE2JL,3062,Herbert,Edmund-Davies,Lord Edmund-Davies,https://id.parliament.uk/41HxAgWT,Life Peer (judicial),https://id.parliament.uk/Xp2R53pz,1974-10-01,1992-12-27
https://id.parliament.uk/jFaWhnOl,1985,Hugh,Edwardes,The Lord Kensington,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/96XBGiIB,1981-08-19,1999-11-11
https://id.parliament.uk/upHfEDkZ,2845,Eric,Edwards,Lord Chelmer,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/dUvcapxj,1963-01-31,1997-03-03
https://id.parliament.uk/4ELf0jdw,1058,Roger,Edwards,Lord Crickhowell,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/h5O41WZW,1987-10-15,2018-03-17
https://id.parliament.uk/uI7LHQF1,1764,Seymour,Egerton,Earl of Wilton,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/Qsp2ShNm,1927-10-12,1999-10-01
https://id.parliament.uk/60n9Eaf7,2230,John,Egerton,Duke of Sutherland,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/ZYIFW1es,1944-01-01,1999-11-11
https://id.parliament.uk/WSu7K5tm,2481,Thomas,Elder,Lord Elder,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/NaVEHJUr,1999-07-19,
https://id.parliament.uk/mmT761pM,2157,Peregrine,Eliot,The Earl of St. Germans,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/6MMLHjtC,1988-03-11,1999-11-11
https://id.parliament.uk/mhGGFh9G,2384,Nicholas,Eliot,The Earl of St. Germans,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/2x56aeF6,1960-09-15,1988-03-11
https://id.parliament.uk/2vhLsJfq,2816,Dafydd,Elis-Thomas,Lord Elis-Thomas,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/gVpcF6Gs,1992-09-18,
https://id.parliament.uk/HFPNP3xr,2814,Diana,Elles,Baroness Elles,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/lB4CgXSS,1972-05-02,2009-10-17
https://id.parliament.uk/0PPKFNYe,3004,Katharine,Elliot,Baroness Elliot of Harwood,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/8cIHTqo1,1958-09-26,1994-01-03
https://id.parliament.uk/dUo98n3D,1964,Gilbert,Elliot-Murray-Kynynmound,Earl of Minto,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/zkKtiSiY,1975-01-11,1999-11-11
https://id.parliament.uk/A2V6sA7X,816,Robert,Elliott,Lord Elliott of Morpeth,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/zAbLGETM,1985-05-16,2011-05-20
https://id.parliament.uk/4SxnRLUd,2468,Colin,Ellis,Lord Seaford,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/I8OJZELq,1999-07-09,1999-11-11
https://id.parliament.uk/bTwWaU4Y,2803,Alexander,Elphinstone,Lord Elphinstone,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/uBVz3GMX,1994-12-19,1999-11-11
https://id.parliament.uk/ZOINBOrX,2939,James,Elphinstone,Lord Elphinstone,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/fSYfWqWi,1975-11-15,1994-12-19
https://id.parliament.uk/RUfFHOId,2812,Rodney,Elton,Lord Elton,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/20qmJIM4,1999-11-11,
https://id.parliament.uk/RUfFHOId,2812,Rodney,Elton,Lord Elton,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/DYSXAraR,1973-05-13,1999-11-11
https://id.parliament.uk/kLmgFqY0,3063,Samuel,Elworthy,Lord Elworthy,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/koldaIcK,1972-05-09,1993-04-04
https://id.parliament.uk/lHqgdMiZ,2809,Dafydd,Elystan-Morgan,Lord Elystan-Morgan,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/ZT6pm7Nn,1981-05-27,
https://id.parliament.uk/rUlZhFX2,2808,Audrey,Emerton,Baroness Emerton,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/NkBpEpZA,1997-02-17,
https://id.parliament.uk/ZlRiXoys,4216,Reginald,Empey,Lord Empey,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/3ZLN85Ed,2011-01-15,
https://id.parliament.uk/8OjTUnfv,2807,George,Emslie,Lord Emslie,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/ngwhTlBG,1980-02-11,2002-11-20
https://id.parliament.uk/GgEnqOnV,2959,David,Ennals,Lord Ennals,https://id.parliament.uk/WubjEXF0,Life Peer,https://id.parliament.uk/oQFUwKz1,1983-09-09,1995-06-17
https://id.parliament.uk/mK2f90LG,2785,Frederick,Erroll,Lord Erroll of Hale,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/sfORPCmc,1999-11-11,2000-09-14
https://id.parliament.uk/mK2f90LG,2785,Frederick,Erroll,Lord Erroll of Hale,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/serW44zK,1964-12-19,1999-11-11
https://id.parliament.uk/Z1oNNVTy,1860,James,Erskine,The Earl of Mar and Kellie,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/OlgQcDH5,1994-03-07,1999-11-11
https://id.parliament.uk/lwMBQdyd,3014,Walter,Erskine,The Earl of Mar and Kellie,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/iUOFPf3x,1955-06-03,1993-12-22
https://id.parliament.uk/Rty6aBhd,2958,Iain,Erskine,Lord Erskine of Rerrick,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/D5R7BwHi,1980-12-14,1995-06-07
https://id.parliament.uk/7DmDyk2Q,3322,Malcolm,Erskine,Earl of Buchan,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/LX7wc4Ov,1984-07-26,1999-11-11
https://id.parliament.uk/Z1oNNVTy,1860,James,Erskine,The Earl of Mar and Kellie,https://id.parliament.uk/bwwbTUiG,Excepted Hereditary,https://id.parliament.uk/30HPZjbI,2000-04-19,2017-06-30
https://id.parliament.uk/ndbOgqOX,2817,Alan,Erskine-Murray,Lord Elibank,https://id.parliament.uk/ptAYHfdF,Hereditary,https://id.parliament.uk/nb1rt44W,1973-06-02,1999-11-11
